13678	BOS 我的佣金能降嘛？ EOS\	O O O O O O O O O commission_adjust
13679	BOS 我想把可用的线转出怎样操作 EOS\	O O O O O O O O B-action I-action O O O O cash_quote_set
13680	BOS 我的佣金能降嘛 EOS\	O O O O O O O O commission_adjust
13681	BOS 你好 EOS\	O O O UNMARK
13682	BOS 那我只能在申请一个了 都赔那么多了 佣金也不降 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13683	BOS 怎样开户 EOS\	O O O O O account_open
13684	BOS 您能给我降低佣金率吗 EOS\	O O O O O O O O O O O commission_adjust
13685	BOS 我的交易费用高啊 EOS\	O O O O O O O O O commission_adjust
13686	BOS 麻烦你截图告诉我现金宝里面的钱转出来的详细流程 EOS\	O O O O O O O O O B-subject I-subject I-subject O O O O B-action I-action O O O O O O cash_quote_set
13687	BOS 那我的交易费可以降下来吗 EOS\	O O O O O O O O O O O O O commission_adjust
13688	BOS 什么情况降低交易费 EOS\	O O O O O O O O O O commission_adjust
13689	BOS 佣金能降低点么 EOS\	O O O O O O O O commission_adjust
13690	BOS 中泰交易费率是3‰能下调吗别的证券公司都是万分之五甚至万分之二点五也太高了 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13691	BOS 降佣金？ EOS\	O O O O O commission_adjust
13692	BOS 为何我每次银证转账转出金额只能是300 EOS\	O O O O O O B-subject I-subject I-subject I-subject B-object I-object I-object I-object O O O O O O cash_quote_set
13693	BOS 别的证券公司佣金有的降至万分之二点五了，难道你们想让别的证券公司把客户拉走吗%3F EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13694	BOS 高出十倍多的佣金让人心里是不平衡的 EOS\	O O O O O O O O O O O O O O O O O O commission_adjust
13695	BOS 有没有人能好好回答问题的 EOS\	O O O O O O O O O O O O O UNMARK
13696	BOS 我现在佣金千分之三，可以降低吗？ EOS\	O O O O O O O O O O O O O O O O O commission_adjust
13697	BOS 我的资金转不出来呢 EOS\	O O O B-subject I-subject B-action I-action I-action I-action O cash_quote_set
13698	BOS 我想问一下不能进行交易 EOS\	O O O O O O O O O O O O stkcode_trade_operator
13699	BOS 我现在佣金千分之三，可是降低吗？ EOS\	O O O O O O O O O O O O O O O O O commission_adjust
13700	BOS ？ EOS\	O O UNMARK
13701	BOS 调整一下佣金 EOS\	O O O O O O O commission_adjust
13702	BOS 我想重新开户 EOS\	O O O O O O O account_open
13703	BOS 怎么回事 EOS\	O O O O O UNMARK
13704	BOS 如果我的高了可以降低不 EOS\	O O O O O O O O O O O O commission_adjust
13705	BOS 交易税率高 EOS\	O O O O O O commission_adjust
13706	BOS 开到别的地方万3 EOS\	O O O O O O O O O commission_adjust
13707	BOS 主要想降低交易税金 EOS\	O O O O O O O O O O commission_adjust
13708	BOS 我想开户买基金 EOS\	O O O O O O B-object I-object account_open
13709	BOS 我的资金怎么提取 EOS\	O O O B-subject I-subject O O B-action I-action cash_quote_set
13710	BOS 怎么降低啊 EOS\	O O O O O O commission_adjust
13711	BOS 能不能降到2.5呢？ EOS\	O O O O O O O O O O O commission_adjust
13712	BOS 12年开的户，最近才开始入市，佣金万分之17 ，怎么修改降低佣金 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13713	BOS 如何修改佣金？ EOS\	O O O O O O O O commission_adjust
13714	BOS 开户需要什么资料 EOS\	O O O O O O O B-subject I-subject account_open
13715	BOS 你们的佣金太高了。现在都是万2.5 EOS\	O O O O O O O O O O O O O O O O O O commission_adjust
13716	BOS 你们的佣金太高。交易一次就要60多。隔壁的华泰证券才10块钱。 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13717	BOS 能不能给我降呢 EOS\	O O O O O O O O commission_adjust
13718	BOS 能降低佣金吗 EOS\	O O O O O O O commission_adjust
13719	BOS 这个能降低吗 EOS\	O O O O O O O commission_adjust
13720	BOS 能降手续费吗 EOS\	O O O O O O O commission_adjust
13721	BOS 如何才能降低交易佣金？ EOS\	O O O O O O O O O O O O commission_adjust
13722	BOS 那可以申请降低佣金吗 EOS\	O O O O O O O O O O O commission_adjust
13723	BOS 开户 EOS\	O O O account_open
13724	BOS 我一问，立马讲给我降，并说需要我提出才可调佣金，客服是为客户服务的吧？未通知不说，建议我去掉手机业务 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13725	BOS 怎么降低佣金？？ EOS\	O O O O O O O O O commission_adjust
13726	BOS 我想咨询你下手续费的问题 EOS\	O O O O O O O O O O O O O commission_cal
13727	BOS 怎样买卖股票 EOS\	O O O O O O O stkcode_trade_operator
13728	BOS 还能给降低吗  别的地方是万分之五 EOS\	O O O O O O O O O O O O O O O O O O commission_adjust
13729	BOS 以前在营业厅开的户，手续费是多少，现在是多少，可不可降低手续费 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13730	BOS 如何使用齐富通交易股票 EOS\	O O O O O B-channel I-channel I-channel O O O O mobile_trade_open
13731	BOS 现在能降低手续费么 EOS\	O O O O O O O O O O commission_adjust
13732	BOS 怎么降低 EOS\	O O O O O commission_adjust
13733	BOS 我的佣金还是万五的，现在不是2.5万吗？如何申请降佣金？ EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13734	BOS 我是网上开户的，想开通创业板，不知如何操作 EOS\	O O O B-channel I-channel O O O O O O O O O O O O O O O O O gem_open
13735	BOS 我帐户是2003年从营业部开的应该手续费很高 EOS\	O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13736	BOS 能给降下手续费吗 EOS\	O O O O O O O O O commission_adjust
13737	BOS 想开通创业板 EOS\	O O O O O O O gem_transfer
13738	BOS 佣金是否能降 EOS\	O O O O O O O commission_adjust
13739	BOS 如果我的手续费过高可以通过这个软件修改吗 EOS\	O O O O O O O O O O O O O O O O O O O O O commission_adjust
13740	BOS 我在临邑县营业厅开通的齐鲁证券佣金能降到万分之2.5嘛 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13741	BOS 请问我里面的钱怎么转出来 系统里显示只能转300元 EOS\	O O O O O O O B-subject O O O O O O O O O O O O O B-action B-object I-object I-object I-object cash_quote_set
13742	BOS 我在临邑县营业厅开通的齐鲁证券佣金能降到万分之2.5嘛 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13743	BOS 我现在是千分之三的佣金，能申请调低佣金吗？ EOS\	O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13744	BOS 我想在网上再开一个帐户，是不是佣金可以降下来 EOS\	O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13745	BOS 我这个户佣金能不能降 EOS\	O O O O O O O O O O O commission_adjust
13746	BOS 保留金可以设置为0吗？有效日期怎么设置 EOS\	O B-subject I-subject I-subject O O O O O O O O B-subject I-subject I-subject I-subject O O B-action I-action cash_quote_set
13747	BOS 小杨，现在能降佣金吗 EOS\	O O O O O O O O O O O commission_adjust
13748	BOS 能否将我的佣金降低 EOS\	O O O O O O O O O O commission_adjust
13749	BOS 你好，我的账户佣金是万8的，能降低到万2.5吗 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O commission_adjust
13750	BOS 怎么降低我的交易手续费 EOS\	O O O O O O O O O O O O commission_adjust
13751	BOS 想转出一点资金，都已经好几天了，为何可取资金还是300元 EOS\	O O B-action I-action O O B-subject I-subject O O O O O O O O O O O O O O O O O B-object I-object I-object I-object cash_quote_set
13752	BOS 请给我降到万3 EOS\	O O O O O O O O commission_adjust
13753	BOS 你好，为何资金无法转入呢？什么原因 EOS\	O O O O O O O O O O O O O O O O O O transfer_failed
13754	BOS 给我把佣金降低 不然就转户了 EOS\	O O O O O O O O O O O O O O O commission_adjust
13755	BOS 怎样降低佣金 EOS\	O O O O O O O commission_adjust
13756	BOS 我从手机银行转账到账户可以吗 EOS\	O O O O O O O O O O O O O O O cash_transfer_operator
13757	BOS 资金量增多，是否给降低佣金。 EOS\	O O O O O O O O O O O O O O O commission_adjust
13758	BOS 如何取消现金宝 EOS\	O O O B-action I-action B-subject I-subject I-subject cash_quote_set
13759	BOS 我要转到银行卡去还是没钱 EOS\	O O O B-channel I-channel I-channel I-channel I-channel O O O O O cash_quote_set
13760	BOS 我想取3000资金怎么取 EOS\	O O O O O O O O B-subject I-subject O O B-action cash_quote_set
13761	BOS 资金账户怎么查 EOS\	O O O O O O O O account_info_query
13762	BOS 我手续费可以降低吗 EOS\	O O O O O O O O O O commission_adjust
13763	BOS 为什么资金帐户有钱却转不出来 EOS\	O O O O B-subject I-subject I-subject I-subject O O O B-action I-action I-action I-action cash_quote_set
13764	BOS 是不是先要开户 EOS\	O O O O O O O O account_open
13765	BOS 现金宝我咋购买不了啊？ EOS\	O B-subject I-subject I-subject O O B-action I-action O O O O cash_quote_set
13766	BOS 保留金额每天都能调整吗 EOS\	O B-subject I-subject I-subject I-subject O O O O B-action I-action O cash_quote_set
13767	BOS 创业板必须要去营业部现场开户吗 EOS\	O O O O O O O O B-channel I-channel I-channel O O O O O gem_transfer
13768	BOS 转账现在怎么还有限制吗 EOS\	O B-action I-action O O O O O O B-object I-object O cash_quote_set
13769	BOS 资金无法转到银行卡 EOS\	O B-subject I-subject O O B-action I-action B-object I-object I-object cash_quote_set
13770	BOS 现金宝业务我想要钱的时候可以随时取吗 EOS\	O B-subject I-subject I-subject O O O O O O O O O O O B-trading_time I-trading_time O O cash_quote_set
13771	BOS 我开通了余额增值，没法取现，怎么提现 EOS\	O O O O O B-subject I-subject I-subject I-subject I-subject O O O O O O O B-action I-action cash_quote_set
13772	BOS 现金宝怎么设置赎回和购买 EOS\	O B-subject I-subject I-subject O O O O B-action I-action O B-action I-action cash_quote_set
13773	BOS 我开通现金宝，但是怎么也设置不了 EOS\	O O O O B-subject I-subject I-subject O O O O O O B-action I-action O O cash_quote_set
13774	BOS 我的帐户资金转不出来怎么回事 EOS\	O O O O O B-subject I-subject B-action I-action I-action I-action O O O O cash_quote_set
13775	BOS 有效日期如何设置 EOS\	O B-subject I-subject I-subject I-subject O O B-action I-action cash_quote_set
13776	BOS 交易时间段是？ EOS\	O B-subject I-subject I-subject I-subject I-subject O O cash_quote_set
13777	BOS 请问如何取消现金宝 EOS\	O O O O O B-action I-action B-subject I-subject I-subject cash_quote_set
13778	BOS 忘记咋样预约资金转出了 EOS\	O O O O O B-subject I-subject I-subject I-subject B-action I-action O cash_quote_set
13779	BOS 我没开通，我看是购买了现金宝了，是谁给开的。 EOS\	O O O O O O O O O B-action I-action B-subject I-subject I-subject I-subject O O O O O O O O cash_quote_set
13780	BOS 现金宝怎么提现 EOS\	O B-subject I-subject I-subject O O B-action I-action cash_quote_set
13781	BOS 点击后，出现预约取款和，再怎么办？购买设置， EOS\	O O O O O O O B-subject I-subject I-subject I-subject O O O O O O O B-action I-action I-action I-action O cash_quote_set
13782	BOS 请问现金宝赎回啥时到帐 EOS\	O O O B-subject I-subject I-subject B-action I-action O O B-object I-object cash_quote_set
13783	BOS 现金理财怎么转到卡里 EOS\	O B-subject I-subject I-subject I-subject O O B-channel I-channel I-channel I-channel cash_quote_set
13784	BOS 电话里感觉也说不清，我也没听清楚 EOS\	O O O O O O O O O O O O O O O O O UNMARK
13785	BOS 钱被转进现金宝了，今天怎么取 EOS\	O O O O O O O O O O O O O O O cash_quote_set
13786	BOS 好像手机也行吧？ EOS\	O O O O O O O O O UNMARK
13787	BOS 怎么开通ST买卖权限啊 EOS\	O O O B-action I-action B-object I-object I-object I-object I-object I-object O st_code_consult
13788	BOS 你好，我的S丅这么不能买 EOS\	O O O O O O B-object I-object O O B-action I-action I-action st_code_consult
13789	BOS 那st股票能买吗？ EOS\	O O B-object I-object I-object I-object B-action I-action I-action O st_code_consult
13790	BOS 怎么买ST股 EOS\	O O O B-action B-object I-object I-object st_code_consult
13791	BOS 你好，ST股买不了？ EOS\	O O O O B-object I-object I-object B-action O O O st_code_consult
13792	BOS 为何我不能买ST的股票？ EOS\	O O O O O O B-action B-object I-object I-object I-object I-object O st_code_consult
13793	BOS 开通  ST权限 EOS\	O B-action I-action O O B-object I-object I-object I-object st_code_consult
13794	BOS 买ST股票怎么办理 EOS\	O B-action B-object I-object I-object I-object O O O O st_code_consult
13795	BOS 你好，我为何无法买入st股票 EOS\	O O O O O O O O O B-action I-action B-object I-object I-object I-object st_code_consult
13796	BOS St股不能买，怎么签风险书 EOS\	O B-object I-object I-object B-action I-action I-action O O O O O O O st_code_consult
13797	BOS 我想问一下，怎样开通买st股的权限 EOS\	O O O O O O O O O O O B-action B-object I-object I-object O O O st_code_consult
13798	BOS 我买sT股买不上 EOS\	O O B-action B-object I-object I-object O O O st_code_consult
13799	BOS 今天可以抄底买入吗？ EOS\	O B-trading_time I-trading_time O O O O O O O O stock_analysis
13800	BOS 在那里开户，佣金2.5吗？ EOS\	O O O O O O O O O O O O O O account_open
13801	BOS 我是融资帐户开通不了sT股买卖 EOS\	O O O O O O O B-action I-action O O B-object I-object I-object O O st_code_consult
13802	BOS 想买st股风险警示书咋签 EOS\	O O B-action B-object I-object I-object O O O O O O O st_code_consult
13803	BOS 我要买*st股票如何网签？ EOS\	O O O B-action B-object I-object I-object I-object I-object O O O O O st_code_consult
13804	BOS 你好：在网上能开通购买ST股票的权限吗？ EOS\	O O O O O O O O O O B-action I-action B-object I-object I-object I-object O O O O O st_code_consult
13805	BOS 如何购买ST股票 EOS\	O O O B-action I-action B-object I-object I-object I-object st_code_consult
13806	BOS 我怎样开通风险警示股票买入权限？ EOS\	O O O O O O B-object I-object I-object I-object I-object I-object B-action I-action O O O st_code_consult
13807	BOS 如何开通st交易？ EOS\	O O O B-action I-action B-object I-object I-object I-object O st_code_consult
13808	BOS 你好 我想问下怎么开通st板块购买 EOS\	O O O O O O O O O O B-action I-action B-object I-object I-object I-object O O st_code_consult
13809	BOS 你好，如何开通ST股买卖 EOS\	O O O O O O B-action I-action B-object I-object I-object O O st_code_consult
13810	BOS 如何开通可以买卖st股票 EOS\	O O O O O O O B-action I-action B-object I-object I-object I-object st_code_consult
13811	BOS 请问怎样开通风险警示揭示书 EOS\	O O O O O B-action I-action B-object I-object I-object I-object I-object I-object I-object st_code_consult
13812	BOS 你好，我想买st股票，请问需要开通什么权限？谢谢 EOS\	O O O O O O B-action B-object I-object I-object I-object O O O O O O O O O O O O O O st_code_consult
13813	BOS 我买不了st股票 EOS\	O O B-action I-action I-action B-object I-object I-object I-object st_code_consult
13814	BOS st怎么开通 EOS\	O B-object I-object B-action I-action I-action I-action st_code_consult
13815	BOS 您好，带*的st怎么买？ EOS\	O O O O O O O B-object I-object B-action I-action I-action O st_code_consult
13816	BOS 我想买ST的怎么办 EOS\	O O O B-action B-object I-object O O O O st_code_consult
13817	BOS 我想知道一般新股民还需开通哪些业务呢 EOS\	O O O O O O O O O O O O O O O O O O O UNMARK
13818	BOS 您好，怎么开通ST交易 EOS\	O O O O O O B-action I-action B-object I-object I-object I-object st_code_consult
13819	BOS 我想签一下买ST股票协议 EOS\	O O O O O O B-action B-object I-object I-object I-object O O st_code_consult
13820	BOS 能买st股票 EOS\	O O B-action B-object I-object I-object I-object st_code_consult
13821	BOS 请问如何交易st 股票啊 EOS\	O O O O O B-action I-action B-object I-object I-object I-object I-object O st_code_consult
13822	BOS 那，想开通风险警示是不是要等开盘？ EOS\	O O O O B-action I-action B-object I-object I-object I-object O O O O O O O O st_code_consult
13823	BOS 如何在网上开通购买ST股的权限 EOS\	O O O O O O B-action I-action B-action I-action B-object I-object I-object O B-object I-object st_code_consult
13824	BOS 小袁你好，我要买创业板和st的股票还要再办手续吗 EOS\	O O O O O O O O B-action O O O O B-object I-object I-object I-object I-object O O O O O O O st_code_consult
13825	BOS st股我现在买不了，需要办什么手续？客户端可以解决么？ EOS\	O B-object I-object I-object O O O B-action I-action I-action O O O O O O O O O O O O O O O O O O st_code_consult
13826	BOS 请问如何开通ST EOS\	O O O O O B-action I-action B-object I-object st_code_consult
13827	BOS 你好 请问怎么开通st交易 EOS\	O O O O O O O O B-action I-action B-object I-object I-object I-object st_code_consult
13828	BOS 怎么签ST股票买 EOS\	O O O O B-object I-object I-object I-object B-action st_code_consult
13829	BOS ST股票开通买权限几点开始 EOS\	O B-object I-object I-object I-object B-action I-action O O O O O O O st_code_consult
13830	BOS 你好，我怎么不能买上证股票和上证st股票，我在中信证券都可以买，深证的我全可以买 EOS\	O O O O O O O O O B-action O O O O O O O B-object I-object I-object I-object O O O O O O O O O O O O O O O O O O O O st_code_consult
13831	BOS st的票我买不了 EOS\	O B-object I-object I-object I-object O B-action I-action I-action st_code_consult
13832	BOS 如何开通创业板跟st板块 EOS\	O O O B-action I-action O O O O B-object I-object I-object I-object st_code_consult
13833	BOS 如何开通st股购买权限 EOS\	O O O B-action I-action B-object I-object I-object O O O O st_code_consult
13834	BOS 我要签署风险条例买卖sT股票 EOS\	O O O O O O O O O B-action I-action B-object I-object I-object I-object st_code_consult
13835	BOS 你好请问怎么开通风险交易 EOS\	O O O O O O O B-action I-action B-object I-object I-object I-object st_code_consult
13836	BOS 我想开通买st的权限 EOS\	O O O O O B-action B-object I-object O O O st_code_consult
13837	BOS st怎么买不了 EOS\	O B-object I-object O O B-action I-action I-action st_code_consult
13838	BOS 为什么买入时提示签署风险提示书 EOS\	O O O O O O O O O B-action I-action B-object I-object I-object I-object I-object st_code_consult
13839	BOS 如何开通风险警示证券买入权限 EOS\	O O O B-action I-action B-object I-object I-object I-object O O O O O O st_code_consult
13840	BOS ST如何开通？ EOS\	O B-object I-object O O B-action I-action O st_code_consult
13841	BOS 怎么买不了st EOS\	O O O B-action I-action I-action B-object I-object st_code_consult
13842	BOS 请问我这个账户可以购买st股吗 EOS\	O O O O O O O O O O B-action I-action B-object I-object I-object O st_code_consult
13843	BOS 我怎么网签买ST股票 EOS\	O O O O O O B-action B-object I-object I-object I-object st_code_consult
13844	BOS 怎么网签风险揭示书 EOS\	O O O B-action I-action B-object I-object I-object I-object I-object st_code_consult
13845	BOS 开通ST交易？ EOS\	O B-action I-action B-object I-object I-object I-object O st_code_consult
13846	BOS 我一直想买st股票，可网上开不通，可人在外地不能到营业部办理，请问怎么办理。 EOS\	O O O O O B-action B-object I-object I-object I-object O O O O O O O O O O O O O O O O O O O O O O O O O O O O O st_code_consult
13847	BOS 我的交易不了了？咋回事 EOS\	O O O O O O O O O O O O UNMARK
13848	BOS 您好，请问买st，*st要什么条件呢 EOS\	O O O O O O B-action B-object I-object O O O O O O O O O O st_code_consult
13849	BOS 你好，我想投资st股，要求我签一个证书，在哪签 EOS\	O O O O O O B-action I-action B-object I-object I-object O O O O O O O O O O O O O st_code_consult
13850	BOS 深市ST股票买卖需要签约吗 EOS\	O O O B-object I-object I-object I-object B-action I-action O O O O O st_code_consult
13851	BOS 签约上交所风险警示股票交易电子合同 EOS\	O B-action I-action O O O B-object I-object I-object I-object I-object I-object I-object I-object I-object I-object I-object I-object st_code_consult
13852	BOS 开通ST股票购买资格 EOS\	O B-action I-action B-object I-object I-object I-object O O O O st_code_consult
13853	BOS 我要开通ST  权限 EOS\	O O O B-action I-action B-object I-object I-object I-object I-object I-object st_code_consult
13854	BOS ST购买如何开通 EOS\	O B-object I-object I-object I-object O O B-action I-action st_code_consult
13855	BOS 如何开通ST股票 EOS\	O O O B-action I-action B-object I-object I-object I-object st_code_consult
13856	BOS 怎么才能买st股 EOS\	O O O O O B-action B-object I-object I-object st_code_consult
13857	BOS 怎样设置证券风险买入警示 EOS\	O O O B-action I-action O O B-object I-object I-object I-object I-object I-object st_code_consult
13858	BOS 怎样开通ST板块 EOS\	O O O B-action I-action B-object I-object I-object I-object st_code_consult
13859	BOS 您好，为什么账号买不了st股 EOS\	O O O O O O O O O B-action I-action I-action B-object I-object I-object st_code_consult
13860	BOS 你好，请问我这显示不能买ST的股票 要去证劵公司开通吗%3F谢谢 EOS\	O O O O O O O O O O O O B-action B-object I-object I-object I-object I-object O O O O O O O O O O O O O O O st_code_consult
13861	BOS 你好 买st股票 协议在哪里签署 EOS\	O O O O B-action B-object I-object I-object I-object O O O O O O O O st_code_consult
13862	BOS 怎么开ST EOS\	O O O B-action B-object I-object st_code_consult
13863	BOS 我为什么不能买600546 EOS\	O O O O O O O O O O O O O O UNMARK
13864	BOS 你好 EOS\	O O O UNMARK
13865	BOS 怎么开通沪深股票退市风险权限 EOS\	O O O B-action I-action O O B-object I-object I-object I-object I-object I-object I-object I-object st_code_consult
13866	BOS sT股票怎么才能买，到那里签合同 EOS\	O B-object I-object I-object I-object B-action I-action I-action I-action I-action O O O O O O O st_code_consult
13867	BOS 请问如何开通st股票权限 EOS\	O O O O O B-action I-action B-object I-object I-object I-object O O st_code_consult
13868	BOS 请问沪市ST为何不能买 EOS\	O O O O O B-object I-object O O B-action I-action I-action st_code_consult
13869	BOS 怎么开通st EOS\	O O O B-action I-action B-subject I-subject st_code_consult
13870	BOS 怎么开通ST EOS\	O O O B-action I-action B-object I-object st_code_consult
13871	BOS 请问我的帐户可以买入st的股票吗 EOS\	O O O O O O O O O B-action I-action B-object I-object I-object I-object I-object O st_code_consult
13872	BOS 转单前聊天记录： EOS\	O O O O O O O O O UNMARK
13873	BOS 转单前聊天记录： EOS\	O O O O O O O O O UNMARK
13874	BOS 如何开通st EOS\	O O O B-action I-action B-object I-object st_code_consult
13875	BOS 为啥不能买St的股票 EOS\	O O O O O B-action B-object I-object I-object I-object I-object st_code_consult
13876	BOS 你好：买入s T股票要签协议，怎么办理。 EOS\	O O O O B-action I-action B-object I-object I-object I-object I-object O O O O O O O O O O st_code_consult
13877	BOS 怎么开通可以买ST股 EOS\	O O O O O O O B-action B-object I-object I-object st_code_consult
13878	BOS 要买ST股票要什么手术 EOS\	O O B-action B-object I-object I-object I-object O O O O O st_code_consult
13879	BOS 怎么在网上开通ST板块 EOS\	O O O O O O B-action I-action B-object I-object I-object I-object st_code_consult
13880	BOS 风险警示证券权限怎么开 EOS\	O B-object I-object I-object I-object I-object I-object O O B-action I-action I-action st_code_consult
13881	BOS 我想开通账户购买ST股票功能 EOS\	O O O O O O O B-action I-action B-object I-object I-object I-object O O st_code_consult
13882	BOS 怎么开通买卖ST的权限 EOS\	O O O O O B-action I-action B-object I-object I-object I-object I-object st_code_consult
13883	BOS 你好，购买ST EOS\	O O O O B-action I-action B-object I-object st_code_consult
13884	BOS 买ST股要风险提示书，在哪里填呀 EOS\	O B-action B-object I-object I-object O O O O O O O O O O O O st_code_consult
13885	BOS 怎么才能买st的股票 EOS\	O O O O O B-action B-object I-object I-object I-object I-object st_code_consult
13886	BOS 怎么签风险揭示书 EOS\	O O O B-action B-object I-object I-object I-object I-object st_code_consult
13887	BOS 开通风险警示证券买入权限。如何开通 EOS\	O B-action I-action B-object I-object I-object I-object I-object I-object O O O O O O O O O st_code_consult
13888	BOS 买不了St EOS\	O B-action I-action I-action B-object I-object st_code_consult
13889	BOS https://qfjr.95538.cn/qft/upload/39815545961498904_small.PNG EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O UNMARK
13890	BOS https://qfjr.95538.cn/qft/upload/39815933828068333_small.PNG EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O UNMARK
13891	BOS 我在网上开户，怎么显示我的手机号和身份证号不匹配 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O UNMARK
13892	BOS ST股票买不了，需要怎么开通 EOS\	O B-object I-object I-object I-object B-action I-action I-action O O O O O O O st_code_consult
13893	BOS 买st股票 EOS\	O B-action B-object I-object I-object I-object st_code_consult
13894	BOS 怎么签订风险掲示书 EOS\	O O O B-action I-action B-object I-object I-object I-object I-object st_code_consult
13895	BOS 如何开通购买ST？ EOS\	O O O O O B-action I-action B-object I-object O st_code_consult
13896	BOS 怎么不能购买ST股票 EOS\	O O O O O B-action I-action B-object I-object I-object I-object st_code_consult
13897	BOS 你好开通的S7鼓怎么开通啊请问下 EOS\	O O O O O O O O O O O O O O O O O UNMARK
13898	BOS 怎么买不了ST股票 EOS\	O O O B-action I-action I-action B-object I-object I-object I-object st_code_consult
13899	BOS 怎么开通ST EOS\	O O O B-action I-action B-object I-object st_code_consult
13900	BOS 如何签署风险投资 EOS\	O O O B-action I-action B-object I-object I-object I-object st_code_consult
13901	BOS 请您帮我开通买ST股的权限好吗？我已炒股18年了。 EOS\	O O O O O O O B-action B-object I-object I-object O O O O O O O O O O O O O O O st_code_consult
13902	BOS st股票 买卖需要柜台签约吗 EOS\	O B-object I-object I-object I-object O B-action I-action O O O O O O O st_code_consult
13903	BOS 购买股票前需要签署一个协议？什么协议？ EOS\	O O O O O O O O O O O O O O O O O O O O UNMARK
13904	BOS 账户为什么买不了st股 EOS\	O O O O O O B-action I-action I-action B-object I-object I-object st_code_consult
13905	BOS 为什么我买st EOS\	O O O O O B-action B-object I-object st_code_consult
13906	BOS st的票我怎么买不了 EOS\	O B-object I-object I-object I-object O O O B-action I-action I-action st_code_consult
13907	BOS https://qfjr.95538.cn/qft/upload/40075898044359936_small.png EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O UNMARK
13908	BOS 请问买ST股需要先开通吗？ EOS\	O O O B-action B-object I-object I-object O O O O O O O st_code_consult
13909	BOS 怎么才能买st的股票 EOS\	O O O O O B-action B-object I-object I-object I-object I-object st_code_consult
13910	BOS 就是交易时提示风险警示揭标什么 EOS\	O O O O O O B-action I-action B-object I-object I-object I-object O O O O st_code_consult
13911	BOS 风险提示书怎么签 EOS\	O B-action I-action I-action I-action I-action B-action I-action I-action st_code_consult
13912	BOS 怎么签署ST股票风险揭示书？ EOS\	O O O B-action I-action B-object I-object I-object I-object O O O O O O st_code_consult
13913	BOS 我要买 EOS\	O O O O UNMARK
13914	BOS 怎么买st的股票 EOS\	O O O B-action B-object I-object I-object I-object I-object st_code_consult
13915	BOS 你好怎么开通买ST股票的权利 EOS\	O O O O O O O B-action B-object I-object I-object I-object O O O st_code_consult
13916	BOS 你好：请问怎样签署风险揭示书昵？ EOS\	O O O O O O O O B-action I-action B-object I-object I-object I-object I-object O O st_code_consult
13917	BOS 怎么买st股 EOS\	O O O B-action B-object I-object I-object st_code_consult
13918	BOS 你好 我的账户提示没有权限买ST股 EOS\	O O O O O O O O O O O O O O B-action B-object I-object I-object st_code_consult
13919	BOS 怎么办理 EOS\	O O O O O UNMARK
13920	BOS 退市股票怎样交易 EOS\	O O O O O O O O O UNMARK
13921	BOS st股票怎么买不了  让开权限 EOS\	O B-object I-object I-object I-object B-action I-action I-action I-action I-action O O O O O O st_code_consult
13922	BOS 我怎么才能购买st的股票 EOS\	O O O O O O B-action I-action B-object I-object I-object I-object I-object st_code_consult
13923	BOS st的股票我不能买卖 说是可以在网上签风险合同 EOS\	O B-object I-object I-object I-object I-object O B-action I-action I-action I-action O O O O O O O O O O O O O st_code_consult
13924	BOS 怎么开通ST股交易 EOS\	O O O B-action I-action B-object I-object I-object O O st_code_consult
13925	BOS 不存在该用户信息？ EOS\	O B-action I-action I-action B-object I-object I-object I-object I-object O acctid_nonexist
13926	BOS 中泰齐富通只能用信用账号登陆？那普通账号用什么？ EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O UNMARK
13927	BOS 为什么登录不上 EOS\	O O O O B-action I-action B-action I-action acctid_nonexist
